"Genus_family","Country","Taxa_code","Type_1","Type_2","Site_block","Site_no","Site_name","Group","Mode","Lowest_level","Tribe","FA1","FA2","FA3","FA4","FA5","FA6","FA7","FA8","FA9","FA10","FA11","FA12","FA13","FA14","FA15","FA16","FA17","FA18","FA19","FA20","FA21","FA22","FA23","FA24","FA25","FA26","FA27","FA28","FA29","FA30","FA31","FA32","FA33","FA34","FA35","FA36","FA37","Spider_body_size","chl_a_m2_day","Width","Riparian_PC1","Catchment_PC1","s1","s2","s3","s4","s5","s6","s7","cd1","cd2","cy1","cy2","cy3","dis1","dis2","dis3","dis4","life1","life2","life3","life4","fwl1","fwl2","fwl3","fwl4","fwl5","fwl6","fwl7","fwl8","wnb1","wnb2","wnb3","wnb4","wnb5","Body_Size"
"Agelenidae","BE","Agel","UBF","PAIR","KOU_PAIR","32","KOU_UBF","Arachnida","Web","Agelenidae",NA,0.000489692406118171,0.000292173931073248,0.0213608180291811,0.000144929596312482,0.000899845438848807,0.042460787562857,3.11232045645751e-05,0.000627387184999889,0.0136359082420917,0.231885843624544,0.00041599831617487,0.00198331580062,0.00130123907741861,0.123751241008807,0.34990285342811,0.175132691996604,0.0023355105194211,0.00290846958051114,0.000351779432590452,0.00180560276291932,0.00644701128097938,0.00174885103901619,0.00684694692916284,0.000301092897351551,0.000137717245277688,0.000621612955970114,0.00277518477201121,0.00204936260872591,0.000288042377831448,1.95559816368538e-05,0.00226731247544613,0.00162198875165846,0.000621292934583687,0.000353317099713131,0.000145633280155029,0.000138416898339094,0.00189944932837334,5.99028409075,0.0122222222222222,0.436,-0.875981994385159,1.30965373548251,0.429173693086004,1.12403972269065,1.37736556117669,1.63687464867903,0.896196364999063,0.00861907438635938,0,0.459246767847105,1.51508338017613,0.00168634064080944,0.0985572418961964,2.96196364999063,1.99063144088439,0.905564924114671,0.0646430578976953,0.0775716694772344,0.14843310189529,0.00075060987051979,2.28654531807093,1.50741227247138,2.69230769230769,0.26007326007326,0.168498168498169,0.00366300366300366,0.0293040293040293,0,0,0,2.82293423271501,0.148960089938168,0.00337268128161889,0.0236087689713322,0.00112422709387296,7.331
"Agelenidae","BE","Agel","UBF","PAIR","MOL_PAIR","24","MOL_UBF","Arachnida","Web","Agelenidae",NA,0.000172231368049324,0.000152338669488265,0.00155716962322035,0.00011620572045993,0.00167977646556565,0.0741807397506077,9.31510714117397e-05,0.00106445185937191,0.0187296572526026,0.254763153425903,0.00049427595678137,0.00237323759437808,0.00190505422936426,0.118019080105896,0.330840987933856,0.154742215286132,0.00270579949906776,0.00443284366678676,0.000349147112430718,0.00205101402086542,0.00499884568658021,0.00167897721400515,0.00731053236301239,0.000684174674641827,0.000231452850735526,0.000779106275788615,0.00265984543272708,0.00247976313973824,0.000410822828077885,3.21187467665926e-05,0.00264224807652513,0.00219637253543058,0.000778912891424387,0.000346295825885867,0.000148139351618821,9.11292661209166e-05,0.00210873222868127,6.46086294488889,0.0231944444444444,1.15,-0.898796159176595,0.797047744993893,0.227080349003777,0.652808525415635,0.986847245735123,1.81555758128228,1.23705343577723,6.51126448756349e-05,0,0.905011503233928,1.91337847810045,0.00091157702825888,0.253461822285888,2.83572079697877,2.37028475930026,1.30864478881799,0.140382862351869,0.139829404870426,0.350045578851413,0.00364630811303555,1.62502278942571,1.89134001823154,2.73164303889495,0.235096328607779,0.115957833515085,0.0165394402035623,0.00063613231552163,0.00027262813522355,0,0,2.64175022789426,0.325432999088423,0.02461257976299,0.00273473108477666,0.00546946216955333,7.331
"Agelenidae","BE","Agel","UBF","PAIR","MOZ_PAIR","31","MOZ_UBF","Arachnida","Web","Agelenidae",NA,0.000197020955620702,0.000636022495503535,0.00338029490641904,0.000195824956296109,0.000404002773656212,0.0138453601688969,7.02101738661229e-05,0.000916222319320961,0.0152973865410951,0.298815143715455,0.000466018730587873,0.00354670770974013,0.00143376114602372,0.0783317073198034,0.376289161896403,0.170342899403015,0.00137232482662686,0.00220388728121721,0.000113646267963674,0.00157433621486451,0.00807683532080044,0.00204266151465196,0.00560911201007851,0.00058920076944653,7.64731476373766e-05,0.000575971947678471,0.00233984608591438,0.00205044293552615,0.000201985938063061,8.82201168585463e-06,0.0030641538655091,0.00151561952661033,0.00101552603747239,0.000340759563197781,0.000225723742938196,0.00037697979189348,0.00245794598852024,5.71204023147826,0.443333333333333,0.848,-0.789196634117092,0.867310619583369,0.253927890291527,0.649850149850149,0.891335936790483,1.74616292798111,1.33121424030515,0.0445009535918627,0,0.859504132231405,1.83026064844247,0,0.308328035600763,2.83820724729816,2.26459903732631,1.27608754881482,0.0591226954863319,0.253655435473617,0.256722151088348,0.0729833546734955,1.7797695262484,1.83866837387964,0.68,1.74,1.395,0.2725,0.0475,0,0,0,2.61474888747616,0.198347107438017,0.0801017164653528,0.00381436745073109,0.102987921169739,7.331
"Agelenidae","BE","Agel","UBF","PAIR","ROO_PAIR","27","ROO_UBF","Arachnida","Web","Agelenidae",NA,0.000384716202605216,0.000311597995800805,0.0187338937560873,0.00020253314308467,0.000919725688481085,0.0220445459328775,5.88924694012724e-05,0.00107137214665974,0.0169562269464928,0.241516759164612,0.000640530757805724,0.00305895910321098,0.00186080986539792,0.115992895023205,0.366898674205131,0.160305967714231,0.00408325000432242,0.00529275795352864,0.000378231572675278,0.00281107829454161,0.00712137951156941,0.0015690962307459,0.00820660625878608,0.00102897450432889,0.000190599312544747,0.000765838999118735,0.00255275348833329,0.00243032384093195,0.000387818826579261,8.20482021070901e-06,0.00505329759288173,0.00278597908082534,0.00138082856521819,0.000647084300895826,0.000177966649214431,0.00013682732254681,0.00203300275511628,6.9792520706,0.0170833333333333,0.434,-1.0311474836788,1.18921037654839,0.241280148423006,0.636618738404452,1.3970547309833,2.17840909090909,1.33921614100186,0.00858070500927644,0,1.79181354359926,0.525602968460111,0.026948051948052,0.751716141001855,2.82993970315399,1.79357606679035,0.84237012987013,1.57694805194805,0.593622448979592,1.66428571428571,0.00876623376623377,1.26165584415584,0.485,2.90189978430397,0.084660693545711,0.0384104861456778,0.00929152148664344,0.00261324041811847,0.0001244400199104,0,0,1.31688311688312,1.62467532467532,0.0448051948051948,0.00584415584415584,0.00292207792207792,7.331
"Agelenidae","BE","Agel","UBF","PAIR","SLI_PAIR","26","SLI_UBF","Arachnida","Web","Agelenidae",NA,0.000566971193000474,0.000487645856579263,0.00544016923783023,0.000145335533875348,0.000726064950769921,0.0398401823863197,3.64999645854168e-05,0.00103806764696587,0.0141975337911417,0.256911224007699,0.000537793749573395,0.00278008743294659,0.00217303477900078,0.103833628909692,0.344857558607311,0.18042724496548,0.00454313217155218,0.0058635717762602,0.000374264979267475,0.0023887676064689,0.00633525070689774,0.00183517519370729,0.00681976702617031,0.000791771878359333,0.000345339413446034,0.000803097379977518,0.00269606564096847,0.00259422985814916,0.000430256610583292,1.28375284462063e-05,0.00405037121425974,0.00215594024871768,0.00102151783268575,0.000383324491207581,0.000206962880013584,0.000169203818673268,0.00218010873141804,5.45876539194444,0.0222222222222222,0.652,-0.676931413070889,0.768851891168026,0.188214950784783,0.467814282758416,0.622565103012031,1.87863571871952,1.53235567970205,0.0234326505276226,0,0.830229671011794,2.23060211049038,0.00465549348230913,0.149286157666046,2.91671839437203,2.49424714019686,1.48539800774438,0.0833333333333333,0.119490999379268,0.120138017565872,0.0319949811794228,1.57779171894605,2.24278544542033,1.2609756097561,1.37560975609756,1.11951219512195,0.191463414634146,0.162195121951219,0,0,0,2.8072625698324,0.108938547486034,0.0418994413407821,0.00558659217877095,0.0363128491620112,7.331
"Agelenidae","BE","Agel","UBF","PAIR","VAA_PAIR","25","VAA_UBF","Arachnida","Web","Agelenidae",NA,0.000197278288099831,0.000255777628467968,0.00113311373638886,6.64742866086738e-05,0.00151889277621937,0.0297774707723465,7.02350655231817e-05,0.000756385145093449,0.0429968302578778,0.293962629587583,0.000463153970254194,0.00178886061728985,0.00205683884157606,0.0800102956161296,0.303818663735507,0.209457711626673,0.00273135082723647,0.00466406835530943,5.35662276436689e-05,0.00363138849086077,0.00615492811010822,0.00128674709273744,0.00311921308142287,0.000608769825397959,0.000390740896127545,0.00043691498206811,0.00159515248054441,0.00149416480448687,0.000168603422236661,2.99554200411171e-05,0.00162274426711116,0.0012558185941882,0.000571046624154306,0.000363218184031608,0.000217519005217059,8.16914047872814e-05,0.00119178595265095,6.8928113637,0.0170833333333333,1.17,-0.312130141073375,1.28420408328787,0.0244774398154822,0.0900893758108692,0.0881360818797752,1.96052328095719,1.92124117053481,0.00272452068617558,0,1.00544904137235,2.88900100908174,0.00080726538849646,0.0601412714429869,2.95580221997982,2.91783912354044,1.93377540723656,0.0182643794147326,0.0456104944500505,0.0109135004042037,0.0131366208569119,1.0838722716249,2.88924818108327,0.482456140350877,1.50877192982456,1.97368421052632,0.495614035087719,0.109649122807018,0,0,0,2.94793138244198,0.00968718466195762,0.00665993945509586,0.0187689202825429,0.0169525731584258,7.331
"Agelenidae","BE","Agel","UBF","PAIR","WUR_PAIR","28","WUR_UBF","Arachnida","Web","Agelenidae",NA,0.00182028216514091,0.000428708282014635,0.00976436654835475,0.000182326120962889,0.000517144818744419,0.0203658822038975,3.18872588040151e-05,0.00102131214054615,0.0167398856975981,0.260127698171223,0.000513896071820999,0.00381362300948108,0.00156773278367462,0.099285664981723,0.355305933294552,0.179643281106721,0.00389961828050546,0.00528949263509464,0.000296141157312948,0.00250931171608291,0.00959874009117717,0.00228535775991182,0.00743583909820733,0.000749152267271244,0.000137623783860755,0.000591720962317564,0.00304720143718654,0.00250399316161412,0.000138151409893164,1.06429698289578e-05,0.00376154310974655,0.00182061717102903,0.00133351058386003,0.000452197450872632,0.000193349899752062,0.000157855311440987,0.00265831508777405,5.67870454533333,0.171666666666667,1.102,-0.743787355744897,0.66243529690446,0.175605895894616,0.738066062369442,1.80017252312743,1.88099088225263,0.980166235025792,0.00835504859956516,0,2.10999595003624,0.388261499765528,0.00156669650850492,0.936323911838683,2.53792258174532,1.84229267915761,0.880318241889415,1.5895702775291,0.704965468730017,2.06393001345895,0.00403768506056528,0.865063671187493,0.377571867343065,2.98163287300048,0.0166004649515804,0.008994003356273,0.00115853001401013,0.00328699213277293,8.37143780887719e-05,0.00064662140316844,0.00064662140316844,0.91651745747538,2.06871083258729,0,0.0141002685765443,0.00067144136078782,7.331
"Agelenidae","BE","Agel","UBF","PAIR","ZIJ_PAIR","30","ZIJ_UBF","Arachnida","Web","Agelenidae",NA,0.000353549859682156,0.000576069857807288,0.00224271243057435,0.000132253894093242,0.000953416952245133,0.0575356995312683,7.91395704901653e-05,0.00115051326128716,0.0133463097298613,0.255398755889925,0.000557057510472167,0.00290975152883315,0.00151122700079475,0.097596889804004,0.353087954511026,0.170324861418928,0.00237218433036133,0.00289909498673738,0.000256935032843802,0.00170544102897852,0.00718447203369852,0.00228571851840554,0.00799915838222959,0.000410216432102822,9.96401411194629e-05,0.000789954938577685,0.00281838857153963,0.00242474679446552,0.00034906383119656,1.66371124622769e-05,0.00331540333410952,0.00271037522187461,0.00120027805162909,0.00042074999742692,0.000212618654043958,0.000106970647713539,0.00266578920719145,6.11099491804348,0.0107407407407407,0.648,-1.03704414867184,0.978843435056987,0.00634249471458774,0.0954016913319239,0.0591966173361522,1.65671247357294,2.07478858350951,0.159090909090909,0,1.41966173361522,2.37949260042283,0.00528541226215645,0.630021141649049,2.69978858350951,2.72806553911205,1.79492600422833,0.0533826638477801,0.290697674418605,0.476645435244161,0.0605095541401274,0.918259023354565,2.40127388535032,0.0516304347826087,2.54891304347826,1.33423913043478,0.169836956521739,0.0176630434782609,0,0.0108695652173913,0.0108695652173913,2.39112050739958,0.472515856236786,0.0126849894291755,0.0285412262156448,0.0951374207188161,7.331
"Agelenidae","NO","Agel","FOR","FOR","MAE_FOR","31","MAE_FOR","Arachnida","Web","Agelenidae",NA,0.00158281479008724,0.000189836802581798,0.00994645418331031,7.14212280114766e-05,0.000327702273492514,0.0697171986853225,2.70112183721625e-05,0.000330526948579866,0.00209598866510509,0.184251859967015,0.00027341675967491,0.00503335663547174,0.00125583104877452,0.162986746099489,0.34278110626647,0.168084136711324,0.00977444531036822,0.0105959489371826,0.00169917291222114,0.00475296667573716,0.0101183731386932,0.00136452734554046,0.00496149743119483,0.000635691684352742,0.000341620124838106,0.000470638163357956,0.00100892681890319,0.00139797801924921,0.000454833114155868,4.25985862515996e-05,0.000550861091562494,0.000567311840336871,0.000342006046160643,0.000157371155937053,2.74980574353397e-05,0.000133151718786301,0.00164717354465309,6.65076515154545,0,1.46,0.340559528284587,0.271062837623326,0.129815475165794,0.792931821721631,2.55295461066162,0.860462500717278,0.179672921328972,0.00866242038216561,0.104031674987089,2.59575371549894,0.24991105755437,0.397039077293854,1.57735599111395,2.19486412709343,1.84110403397028,1.14437367303609,1.03218683651805,1.30658174097665,2.39420470406386,0.520238548407563,0.342898134863702,0,2.19591060389919,0.863528292914884,0.31811697574893,0.014265335235378,0.0109367570137898,0,0.320382165605096,0,0,2.00254777070064,0.397452229299363,0.319556499174334,0.387780136824723,7.331
"Agelenidae","NO","Agel","FBF","PAIR","AKE_PAIR","3","AKE_FBF","Arachnida","Web","Agelenidae",NA,0.000337615939053134,0.00100072553917225,0.000586280298986741,0.000112507866072165,0.00048582978692201,0.0102379068830001,4.58987865865253e-05,0.000921861803245944,0.00898790746460946,0.293963529648472,0.00049712366739948,0.0125566064545651,0.00164242568165923,0.0368487781905695,0.314222356020444,0.247588412559542,0.00436108425829417,0.00718861840189223,0.000465614881048358,0.00299247883825324,0.0179466760552191,0.00531948348504991,0.00994886072728585,0.00177857862395003,0.000598607337705467,0.000799847441699688,0.00372069642750074,0.00412932921791361,0.000330632054441616,9.48118545960953e-05,0.00178826309116573,0.00136775530721362,0.0014531967105174,0.000622102683511178,0.000168381143669683,0.00068979680587987,0.00419941806289138,3.46540151511111,0.16969696969697,10.385,0.326343024119418,-1.19378778936859,0.0249540707555976,0.679226882280317,2.61194171270507,1.21103087820645,0.211140911904271,0,0.0192558971184925,2.93384223918575,0.0543367795276192,0.0843820920156798,1.54194150530028,2.40697917110131,2.06977664687588,1.21713316369805,1.11501272264631,1.43596268023749,2.56818808604523,0.412024269167126,0.135416666666667,0,2.26161616161616,0.731890331890332,0.446897546897547,0.0935064935064935,0,0,0.0610687022900763,0,0,2.17557251908397,0.374045801526718,0.0610687022900763,0.409778653314728,7.331
"Agelenidae","NO","Agel","FBF","PAIR","MAE_PAIR","33","MAE_FBF","Arachnida","Web","Agelenidae",NA,0.000230782424805418,0.000437315124439803,0.0034650568367887,0.000124226041146397,0.000160231719862274,0.00477647946993956,1.63807302253916e-05,0.000424504489954258,0.00829947066510557,0.205856407756154,0.000668809544027914,0.00861823647722465,0.00135317514952427,0.138921636535357,0.375712909695684,0.170076534287267,0.0161568258213606,0.0186133614391861,0.000840069910592855,0.00582152943617259,0.0178616970103066,0.00192977791242835,0.00598984130570477,0.000898945587199064,0.000439082770789097,0.000868333159330768,0.00217026508508139,0.00154929834263161,0.000258938128774805,7.35331680702724e-05,0.00152563373342051,0.00100535569114158,0.00117408064045806,0.000679046491287515,0.000137970595017907,0.000588065724012153,0.00227619109952743,4.77395868364706,0.431944444444444,2.29285714285714,0.72435319205453,0.302880108562594,0.042397038374322,0.473565482865057,2.46452654737084,1.20058184071435,0.208501426177716,0.0151443445338381,0.0308898581496783,2.79578797917653,0.270337422135813,0.10560750054361,1.83269870506028,2.51793124339267,2.34073592049219,1.48679306672977,1.05896829152863,1.74551881211548,2.35862185504532,0.332299395246463,0.449704142011834,0.19181459566075,1.30729529111575,1.58447865924379,0.685165854790072,0.015527139874739,0.00835073068893528,0,0.104282115869018,0,0.181732134406058,1.15996213913867,1.24230951254141,0.105063890203502,0.343762881089416,7.331
"Agelenidae","NO","Agel","FOR","FOR","ALN_FOR","5","ALN_FOR","Arachnida","Web","Agelenidae",NA,0.000226460801872239,0.00104423619344716,0.000584443859194104,0.00013798363082484,6.65048658332458e-05,0.0064745934220868,6.59868601280297e-05,0.000518948250092497,0.00624500982933644,0.201021958745021,0.000427145969021732,0.0121476393037013,0.00249069622109028,0.0988066136283587,0.368962387369288,0.213037222495415,0.0129948621318592,0.0178331824644055,0.000693929195675826,0.00524968627856264,0.0234395824722281,0.00282951929168677,0.00514755287604122,0.000574840413719712,0.000681899668876395,0.00571306576016801,0.00228452289457684,0.002235549577918,0.00138382536635933,8.22509462196642e-05,0.00108007718233348,0.00115986584332206,0.00116412114273559,0.000335756741959468,0.000177252684349494,0.000457657741384661,0.0022231678809057,3.51072569452778,0.455555555555555,2.14166666666667,0.579851590669665,-0.647310169031093,0.134530672691143,0.663799877596355,2.15337252264845,1.36744906774261,0.396747614262291,0.00489236790606654,0.0962606442058497,2.62004473022086,0.237983664402451,0.332842711316293,1.69092172966928,2.10084901787446,1.80239027117696,1.07226726306961,1.05772994129159,1.27431739819215,2.3305368236606,0.60822757924919,0.353938730853392,0.0787746170678337,2.23370786516854,0.681831801157644,0.379959141981614,0.0784984678243105,0.0340653728294178,0,0.313883299798793,0,0.076320939334638,1.86105675146771,0.346379647749511,0.37573385518591,0.44281716221619,7.331
"Agelenidae","NO","Agel","UBF","PAIR","ALN_PAIR","6","ALN_UBF","Arachnida","Web","Agelenidae",NA,0.000265570752507804,0.000940103978906407,0.000274544672593486,0.000193087648070138,0.000140415511950032,0.00578525233321913,0.000103853459929911,0.00129389601304318,0.00496910045046295,0.220843652990023,0.000509848832312042,0.0106354597553336,0.00195351551527512,0.200572082752366,0.310472006566736,0.169710687053693,0.00322958145298847,0.00462340226309036,0.000608679160468055,0.00552950939038513,0.0213660522570026,0.00642268140642196,0.00706368764477277,0.00342683946469629,0.00165397283093221,0.00127175266640639,0.00225388546556622,0.00597329440188971,0.000505347801455546,6.14459111183872e-05,0.00180612908927599,0.00101644660653691,0.00129767617957318,0.000386768618547314,0.000206506191840359,0.000598689050061674,0.00203457386054905,3.91595890030952,NA,6.75,0.2876744903119,0.181367698144928,0.879024658722286,1.34532218117531,1.43395014885296,0.941918160060709,0.396766096550114,0,0.678302492557352,0.848812095032397,0.292860895452688,1.62792598213765,1.36435201014035,1.04756206376077,0.578833693304536,0.293736501079914,0.282937365010799,0.308855291576674,1.71443581810753,1.56978576848987,0.0229007633587786,0,2.85769230769231,0.153846153846154,0.05,0,0,0,2.15584415584416,0,0.00647948164146868,0.803455723542117,0.0388768898488121,2.1511879049676,0.720917810446131,7.331
"Araneidae","BE","Aran","FBF","PAIR","BOE_PAIR","8","BOE_FBF","Arachnida","Web","Araneidae",NA,0.000767060513389328,0.000943276166374834,0.00201793706147484,0.000125961889068652,0.000459748711944889,0.0255750312068099,4.68538320047478e-05,0.000877428448766564,0.00875350177298283,0.253663295506862,0.000515013530507928,0.00398729388815002,0.00158079733154957,0.101185493322393,0.331036569512859,0.23088467507459,0.0019640595639934,0.00287349194758448,8.72517139254677e-05,0.00254406448062841,0.00393532053165072,0.00295288211700388,0.0059802968193671,0.000666034653159008,0.000380747659996327,0.00135626606290899,0.00517557472046509,0.0023885325653802,0.000643546973322669,3.40780286194953e-05,0.00215337331337132,0.00114132996572816,0.000763078688424201,0.000318185099731424,0.00018713901091152,0.000160342301470978,0.00187446601262993,5.09922865792,0.0177777777777778,0.402,-0.0867398327050168,0.780056301922496,0.141625615763547,0.461548987411056,1.25506294471812,2.20333880678708,1.33579638752053,0.0123152709359606,0,1.94403393541325,0.836891078270389,0.0134099616858238,0.688286808976464,2.90366721401204,2.08880678708265,0.962370005473454,1.45977011494253,0.565818281335523,1.64367816091954,0.00574712643678161,1.0227969348659,0.72183908045977,2.97610837438424,0.00615763546798029,0.0142857142857143,0.0103448275862069,0.00517241379310345,0.00073891625615763,0,0,1.33333333333333,1.64367816091954,0,0.0172413793103448,0.00574712643678161,7.346363636
"Araneidae","BE","Aran","FBF","PAIR","ZIJ_PAIR","9","ZIJ_FBF","Arachnida","Web","Araneidae",NA,0.000333539940079364,0.000785097399331454,0.00114635388562332,0.000205135783198495,0.000500846570645098,0.0202780559178332,7.34733538373638e-05,0.000965119603561592,0.00705410127259021,0.240697712839523,0.000409069405656625,0.00453305512010476,0.0017389467671193,0.0861985902395777,0.346052947689927,0.245050943867097,0.00221883726916791,0.00332184566792515,0.000210135438715674,0.00370469245205977,0.00494265675746386,0.003429444922379,0.0059817301901172,0.000657485550304692,0.0004827442926767,0.00259929419062819,0.00670389885640363,0.00264724607518766,0.000832448296873398,2.99474792501599e-05,0.00171347049355182,0.000763352231606962,0.00116871211108058,0.000460347393168842,0.000137158043647286,0.000157243253558934,0.00181431937852818,4.88935443713333,0.0155555555555556,0.374,0.00849209518900841,0.999880739671589,0.102237377363006,0.507430339528329,1.16222614394725,1.70077670096514,1.14789921831379,0.0062465103294249,0,1.64258328680439,1.54483528754886,0.0145170295924065,0.660413176996092,2.55903592034245,2.33334230677195,1.26851187152695,0.645672808486879,0.358458961474037,1.03294249022892,0.00614182021217197,1.09723832839411,1.45651333591032,2.94444444444444,0.0462962962962963,0.0216384863123994,0.00684380032206119,0.00161030595813205,0.00030193236714975,0,0,1.95142378559464,1.03685092127303,0,0.0100502512562814,0.0016750418760469,7.346363636
"Araneidae","BE","Aran","FOR","FOR","SAS_LDS","33","SAS_FOR","Arachnida","Web","Araneidae",NA,0.000827135387157999,0.000656310389058843,0.0014545383210697,0.000202214936211802,0.000444493743449134,0.0175322716950632,2.41838484529648e-05,0.00123169327421235,0.0156736204440563,0.334746956895041,0.00081740888501922,0.00643212500008109,0.00221765041120374,0.110914704280488,0.16085152108385,0.279663946083746,0.00559151437801339,0.00665080204472771,0.000245128027367201,0.0148893476202108,0.00431314834293748,0.00295235711618239,0.0106366040758307,0.000513202092109288,0.000409272144214236,0.00147203928383801,0.00398468854192592,0.00268526926587783,0.000428379612573543,3.62004820232221e-05,0.00385523527344848,0.0017188537115936,0.00115817662149408,0.000636864299400895,0.000780439299542677,0.00048378371518109,0.00286791937334611,5.18152608213333,NA,1.175512,0.186537926402712,-0.353211206666332,0.214285714285714,0.956270717115368,2.06554996361873,1.45967842994583,0.666067386207454,0.0991541353383459,0,1.91484356051419,0.471242622685747,0.00169779286926995,1.01371169860134,2.43659956342469,1.81890108335354,0.856132266149244,0.981833616298812,0.701067184089255,1.80748663101604,0.0053475935828877,1.11881255998903,0.460989990401755,2.65896358543417,0.325471097529921,0.186744015788133,0.0138146167557932,0.0777629233511587,0.00145626432391138,0,0,1.0848896434635,1.81833616298812,0.0509337860780985,0.0458404074702886,0,7.346363636
"Araneidae","BE","Aran","FOR","FOR","ROO_LDS","34","ROO_LDS","Arachnida","Web","Araneidae",NA,0.00129568515535566,0.00096349425836156,0.00319870371784504,0.000106143390452131,0.00196563603433056,0.0529051680786442,2.68785816771839e-05,0.00107557823604329,0.0148890374815434,0.347020820252992,0.000688626364173657,0.0041300345331468,0.00203490213975089,0.128670351227001,0.18382748400119,0.218940030776986,0.00229114792194027,0.00389708905134441,8.46478758933009e-05,0.00737385968294736,0.00379252526468855,0.00194724970279055,0.0038562879286806,0.000399230284885937,0.000319713895660939,0.000574302074397311,0.00205553116029109,0.00152678084255087,0.000297788980488078,4.04889477934101e-05,0.00331566338142772,0.00221462383295077,0.00114200711645403,0.000635677391583063,0.000534925027786774,0.000322870750164611,0.00163901465578692,4.94957660443478,NA,0.694,0.0664173608971592,0.310992044539712,0.521915167095116,1.37300771208226,1.94151670951157,1.56838046272493,0.522493573264782,0.00154241645244216,0,0.540616966580977,0.847043701799486,0,0.211053984575835,2.99717223650386,1.69511568123393,0.578663239074551,0.269665809768638,0.240616966580977,0.527642067369504,0,2.44818719465158,0.847261506814091,2.45401459854015,0.547445255474453,0.181021897810219,0,0,0,0,0,2.47095115681234,0.432647814910026,0.0956298200514139,0.00077120822622108,0,7.346363636
"Araneidae","BE","Aran","UBF","PAIR","KOU_PAIR","32","KOU_UBF","Arachnida","Web","Araneidae",NA,0.000148642672340708,0.000535555060801426,0.00347190369830079,0.000237186497964258,0.000745589350901599,0.013842638100739,4.73674497005235e-05,0.00125784705901427,0.0186205810832344,0.252089709570418,0.000246060945560529,0.00321794183220096,0.00183159336608426,0.158995640765012,0.285243657057689,0.215714200388519,0.00142374360238583,0.00269703387705795,0.000184583367467411,0.00204376920227332,0.0027998714024839,0.00291262459241419,0.00511688020504636,0.000609352428498173,0.000336393300577428,0.00182523658215923,0.00505025793749302,0.00196029903830513,0.0011957370550276,2.71284450032502e-05,0.00640860668045565,0.00530384851641475,0.000754437804985235,0.000390211967803917,0.000221969167897076,0.000136004918568159,0.00235589500920235,5.99028409075,0.0122222222222222,0.436,-0.875981994385159,1.30965373548251,0.429173693086004,1.12403972269065,1.37736556117669,1.63687464867903,0.896196364999063,0.00861907438635938,0,0.459246767847105,1.51508338017613,0.00168634064080944,0.0985572418961964,2.96196364999063,1.99063144088439,0.905564924114671,0.0646430578976953,0.0775716694772344,0.14843310189529,0.00075060987051979,2.28654531807093,1.50741227247138,2.69230769230769,0.26007326007326,0.168498168498169,0.00366300366300366,0.0293040293040293,0,0,0,2.82293423271501,0.148960089938168,0.00337268128161889,0.0236087689713322,0.00112422709387296,7.346363636
"Araneidae","BE","Aran","UBF","PAIR","MOL_PAIR","24","MOL_UBF","Arachnida","Web","Araneidae",NA,0.000854492388591639,0.00016581940028155,0.00184212918746195,0.000189400727969343,0.000594086016892213,0.031933212783676,4.3630277919971e-05,0.000580883965814958,0.00802401894060384,0.196801810590209,0.000467241930386774,0.00231224949042946,0.00229669873062162,0.170940744360687,0.325062236865203,0.222564183880232,0.00226663073657262,0.00422444919092371,8.9801268339377e-05,0.00242911979486856,0.00332963737354495,0.00179280319656346,0.00526220337722047,0.00032159716741591,0.000384682686147099,0.00225086800930131,0.00520344807469728,0.00238570437593498,0.000948603427523912,2.98120665742823e-05,0.00113578850113137,0.000825763025630887,0.00050997719887427,0.000163047814633365,0.000189607294599781,0.000121363492861158,0.00146225238966061,6.46086294488889,0.0231944444444444,1.15,-0.898796159176595,0.797047744993893,0.227080349003777,0.652808525415635,0.986847245735123,1.81555758128228,1.23705343577723,6.51126448756349e-05,0,0.905011503233928,1.91337847810045,0.00091157702825888,0.253461822285888,2.83572079697877,2.37028475930026,1.30864478881799,0.140382862351869,0.139829404870426,0.350045578851413,0.00364630811303555,1.62502278942571,1.89134001823154,2.73164303889495,0.235096328607779,0.115957833515085,0.0165394402035623,0.00063613231552163,0.00027262813522355,0,0,2.64175022789426,0.325432999088423,0.02461257976299,0.00273473108477666,0.00546946216955333,7.346363636
